Time,Balance Before,Balance After,Realized P&L (value),Realized P&L (currency),Action
2025-11-26 22:01:10,110440.29999999751,110502.79999999751,62.5,USD,"Close short position for symbol CME_MINI:ES1! at price 6837.00 for 1 units. Position AVG Price was 6838.250000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-26 21:30:50,110441.14999999752,110440.29999999751,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6838.25 for 1 units
2025-11-26 20:44:33,110441.99999999753,110441.14999999752,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:ES1! at price 6844.50 for 1 units. Position AVG Price was 6841.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-26 20:44:33,110591.99999999753,110441.99999999753,-150,USD,"Close short position for symbol CME_MINI:ES1! at price 6844.50 for 1 units. Position AVG Price was 6841.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-26 20:07:05,110592.84999999753,110591.99999999753,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6841.50 for 1 units
2025-11-26 20:06:02,110593.69999999754,110592.84999999753,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:ES1! at price 6843.50 for 1 units. Position AVG Price was 6842.000000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-26 20:06:02,110668.69999999754,110593.69999999754,-75,USD,"Close short position for symbol CME_MINI:ES1! at price 6843.50 for 1 units. Position AVG Price was 6842.000000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-26 20:04:30,110669.54999999754,110668.69999999754,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6842.00 for 1 units
2025-11-26 20:01:22,110670.39999999755,110669.54999999754,-0.8500000000058208,USD,"Commission for: Close short position for symbol CBOT_MINI:YM1! at price 47594 for 1 units. Position AVG Price was 47586.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 20:01:22,110710.39999999755,110670.39999999755,-40,USD,"Close short position for symbol CBOT_MINI:YM1! at price 47594 for 1 units. Position AVG Price was 47586.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 20:01:14,110712.09999999755,110710.39999999755,-1.6999999999970896,USD,"Commission for: Close short position for symbol CBOT_MINI:MYM1! at price 47593 for 2 units. Position AVG Price was 47580.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-26 20:01:14,110725.09999999755,110712.09999999755,-13,USD,"Close short position for symbol CBOT_MINI:MYM1! at price 47593 for 2 units. Position AVG Price was 47580.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-26 20:00:35,110725.94999999755,110725.09999999755,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47586 for 1 units
2025-11-26 19:59:22,110726.79999999756,110725.94999999755,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47580 for 1 units
2025-11-26 19:59:19,110727.64999999756,110726.79999999756,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47580 for 1 units
2025-11-26 19:57:35,110728.49999999757,110727.64999999756,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25358.25 for 1 units
2025-11-26 19:56:25,110730.19999999758,110729.34999999758,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6844.50 for 1 units
2025-11-26 19:56:25,110729.34999999758,110728.49999999757,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6844.50 for 1 units
2025-11-26 19:39:29,110731.04999999759,110730.19999999758,-0.8500000000058208,USD,"Commission for: Close short position for symbol CBOT_MINI:YM1! at price 47554 for 1 units. Position AVG Price was 47551.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:39:29,110746.04999999759,110731.04999999759,-15,USD,"Close short position for symbol CBOT_MINI:YM1! at price 47554 for 1 units. Position AVG Price was 47551.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:39:05,110747.74999999758,110746.04999999759,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6840.25 for 2 units. Position AVG Price was 6837.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:39:05,110772.74999999758,110747.74999999758,-25,USD,"Close short position for symbol CME_MINI:MES1! at price 6840.25 for 2 units. Position AVG Price was 6837.750000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:38:28,110774.4499999976,110773.59999999759,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6837.75 for 1 units
2025-11-26 19:38:28,110773.59999999759,110772.74999999758,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6837.75 for 1 units
2025-11-26 19:37:36,110775.2999999976,110774.4499999976,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47551 for 1 units
2025-11-26 19:33:04,110776.14999999761,110775.2999999976,-0.8500000000058208,USD,"Commission for: Close short position for symbol CBOT_MINI:YM1! at price 47541 for 1 units. Position AVG Price was 47476.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:33:04,111101.14999999761,110776.14999999761,-325,USD,"Close short position for symbol CBOT_MINI:YM1! at price 47541 for 1 units. Position AVG Price was 47476.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:31:57,111102.8499999976,111101.14999999761,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6836.25 for 2 units. Position AVG Price was 6811.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:31:57,111355.3499999976,111102.8499999976,-252.5,USD,"Close short position for symbol CME_MINI:MES1! at price 6836.25 for 2 units. Position AVG Price was 6811.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 19:31:53,111357.0499999976,111355.3499999976,-1.6999999999970896,USD,"Commission for: Close short position for symbol CBOT_MINI:MYM1! at price 47531 for 2 units. Position AVG Price was 47410.500000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-26 19:31:53,111477.5499999976,111357.0499999976,-120.5,USD,"Close short position for symbol CBOT_MINI:MYM1! at price 47531 for 2 units. Position AVG Price was 47410.500000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-26 19:31:46,111478.39999999761,111477.5499999976,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MNQ1! at price 25326.50 for 1 units. Position AVG Price was 25182.000000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-26 19:31:46,111767.39999999761,111478.39999999761,-289,USD,"Close short position for symbol CME_MINI:MNQ1! at price 25326.50 for 1 units. Position AVG Price was 25182.000000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-26 18:59:47,111768.24999999761,111767.39999999761,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:YM1! at price 47476 for 1 units
2025-11-26 18:02:21,111769.09999999762,111768.24999999761,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25182.00 for 1 units
2025-11-26 18:01:58,111769.94999999763,111769.09999999762,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MNQ1! at price 25152.75 for 1 units. Position AVG Price was 25252.250000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-26 18:01:58,111570.94999999763,111769.94999999763,199,USD,"Close short position for symbol CME_MINI:MNQ1! at price 25152.75 for 1 units. Position AVG Price was 25252.250000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-26 17:43:02,111571.79999999763,111570.94999999763,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47462 for 1 units
2025-11-26 17:37:01,111572.64999999764,111571.79999999763,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25252.25 for 1 units
2025-11-26 17:35:02,111573.49999999764,111572.64999999764,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 47359 for 1 units
2025-11-26 17:32:27,111574.34999999765,111573.49999999764,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6810.50 for 1 units
2025-11-26 17:32:24,111575.19999999765,111574.34999999765,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6811.50 for 1 units
2025-11-26 16:11:31,111576.89999999765,111575.19999999765,-1.6999999999970896,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4198.1 for 2 units. Position AVG Price was 4196.600000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-26 16:11:31,111606.89999999765,111576.89999999765,-30,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4198.1 for 2 units. Position AVG Price was 4196.600000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-26 16:10:48,111607.74999999766,111606.89999999765,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4196.4 for 1 units
2025-11-26 15:37:03,111608.59999999766,111607.74999999766,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4196.8 for 1 units
2025-11-26 14:24:12,111610.29999999766,111608.59999999766,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6804.00 for 2 units. Position AVG Price was 6801.500000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 14:24:12,111635.29999999766,111610.29999999766,-25,USD,"Close short position for symbol CME_MINI:MES1! at price 6804.00 for 2 units. Position AVG Price was 6801.500000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 14:20:13,111636.99999999767,111636.14999999767,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6801.50 for 1 units
2025-11-26 14:20:13,111636.14999999767,111635.29999999766,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6801.50 for 1 units
2025-11-26 13:41:50,111638.69999999767,111636.99999999767,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6803.50 for 2 units. Position AVG Price was 6806.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 13:41:50,111611.19999999767,111638.69999999767,27.5,USD,"Close short position for symbol CME_MINI:MES1! at price 6803.50 for 2 units. Position AVG Price was 6806.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-26 11:13:27,111612.89999999768,111612.04999999767,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6806.25 for 1 units
2025-11-26 11:13:27,111612.04999999767,111611.19999999767,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6806.25 for 1 units
2025-11-25 21:52:06,111613.74999999769,111612.89999999768,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MNQ1! at price 25038.50 for 1 units. Position AVG Price was 25024.250000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 21:52:06,111642.24999999769,111613.74999999769,-28.5,USD,"Close short position for symbol CME_MINI:MNQ1! at price 25038.50 for 1 units. Position AVG Price was 25024.250000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 21:51:46,111643.09999999769,111642.24999999769,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:NQ1! at price 25038.00 for 1 units. Position AVG Price was 25039.250000, currency: USD, rate: 1.000000, point value: 20.000000"
2025-11-25 21:51:46,111618.09999999769,111643.09999999769,25,USD,"Close short position for symbol CME_MINI:NQ1! at price 25038.00 for 1 units. Position AVG Price was 25039.250000, currency: USD, rate: 1.000000, point value: 20.000000"
2025-11-25 21:51:40,111618.9499999977,111618.09999999769,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:NQ1! at price 25039.25 for 1 units
2025-11-25 21:31:28,111620.6499999977,111618.9499999977,-1.6999999999970896,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4142.4 for 2 units. Position AVG Price was 4141.750000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:31:28,111633.6499999977,111620.6499999977,-13,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4142.4 for 2 units. Position AVG Price was 4141.750000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:31:22,111637.8999999977,111633.6499999977,-4.25,USD,"Commission for: Close long position for symbol NYMEX:MCL1! at price 57.83 for 5 units. Position AVG Price was 57.850000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 21:31:22,111647.8999999977,111637.8999999977,-10,USD,"Close long position for symbol NYMEX:MCL1! at price 57.83 for 5 units. Position AVG Price was 57.850000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 21:31:08,111652.1499999977,111647.8999999977,-4.25,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 57.85 for 5 units
2025-11-25 21:28:45,111656.3999999977,111652.1499999977,-4.25,USD,"Commission for: Close long position for symbol NYMEX:MCL1! at price 57.83 for 5 units. Position AVG Price was 57.810000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 21:28:45,111646.3999999977,111656.3999999977,10,USD,"Close long position for symbol NYMEX:MCL1! at price 57.83 for 5 units. Position AVG Price was 57.810000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 21:24:31,111650.6499999977,111646.3999999977,-4.25,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 57.81 for 5 units
2025-11-25 21:19:29,111651.4999999977,111650.6499999977,-0.8500000000058208,USD,"Commission for: Close long position for symbol NYMEX:CL1! at price 57.77 for 1 units. Position AVG Price was 57.170000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 21:19:29,111051.4999999977,111651.4999999977,600,USD,"Close long position for symbol NYMEX:CL1! at price 57.77 for 1 units. Position AVG Price was 57.170000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 21:17:57,111052.3499999977,111051.4999999977,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4140.1 for 1 units
2025-11-25 21:14:34,111053.19999999771,111052.3499999977,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4143.4 for 1 units
2025-11-25 21:13:58,111054.04999999772,111053.19999999771,-0.8500000000058208,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4144.0 for 1 units. Position AVG Price was 4143.825000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:13:58,111055.79999999772,111054.04999999772,-1.75,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4144.0 for 1 units. Position AVG Price was 4143.825000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:13:44,111056.64999999772,111055.79999999772,-0.8500000000058208,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4143.3 for 1 units. Position AVG Price was 4143.825000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:13:44,111051.39999999772,111056.64999999772,5.25,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4143.3 for 1 units. Position AVG Price was 4143.825000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 21:00:42,111052.24999999773,111051.39999999772,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4145.7 for 1 units
2025-11-25 20:57:03,111053.09999999774,111052.24999999773,-0.8500000000058208,USD,"Commission for: Close short position for symbol COMEX_MINI:MGC1! at price 4143.8 for 1 units. Position AVG Price was 4141.950000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 20:57:03,111071.59999999774,111053.09999999774,-18.5,USD,"Close short position for symbol COMEX_MINI:MGC1! at price 4143.8 for 1 units. Position AVG Price was 4141.950000, currency: USD, rate: 1.000000, point value: 10.000000"
2025-11-25 20:55:11,111072.44999999774,111071.59999999774,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4142.5 for 1 units
2025-11-25 20:54:56,111073.29999999775,111072.44999999774,-0.8500000000058208,USD,Commission for: Enter position for symbol COMEX_MINI:MGC1! at price 4141.4 for 1 units
2025-11-25 20:33:39,111074.14999999775,111073.29999999775,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25024.25 for 1 units
2025-11-25 20:31:36,111074.99999999776,111074.14999999775,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MNQ1! at price 25006.00 for 1 units. Position AVG Price was 25011.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 20:31:36,111063.99999999776,111074.99999999776,11,USD,"Close short position for symbol CME_MINI:MNQ1! at price 25006.00 for 1 units. Position AVG Price was 25011.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 20:25:47,111064.84999999776,111063.99999999776,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 25011.50 for 1 units
2025-11-25 20:23:06,111065.69999999777,111064.84999999776,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6763.50 for 1 units. Position AVG Price was 6756.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 20:23:06,111101.94999999777,111065.69999999777,-36.25,USD,"Close short position for symbol CME_MINI:MES1! at price 6763.50 for 1 units. Position AVG Price was 6756.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 20:18:45,111102.79999999778,111101.94999999777,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6756.25 for 1 units
2025-11-25 20:18:38,111104.49999999777,111102.79999999778,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6756.25 for 2 units. Position AVG Price was 6748.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 20:18:38,111184.49999999777,111104.49999999777,-80,USD,"Close short position for symbol CME_MINI:MES1! at price 6756.25 for 2 units. Position AVG Price was 6748.250000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 20:17:57,111188.74999999777,111184.49999999777,-4.25,USD,"Commission for: Close long position for symbol NYMEX:MCL1! at price 57.80 for 5 units. Position AVG Price was 57.350000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 20:17:57,110963.74999999777,111188.74999999777,225,USD,"Close long position for symbol NYMEX:MCL1! at price 57.80 for 5 units. Position AVG Price was 57.350000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 20:07:08,110964.59999999778,110963.74999999777,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6753.75 for 1 units
2025-11-25 20:00:40,110968.84999999778,110964.59999999778,-4.25,USD,"Commission for: Close long position for symbol NYMEX:MCL1! at price 57.70 for 5 units. Position AVG Price was 57.350000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 20:00:40,110793.84999999778,110968.84999999778,175,USD,"Close long position for symbol NYMEX:MCL1! at price 57.70 for 5 units. Position AVG Price was 57.350000, currency: USD, rate: 1.000000, point value: 100.000000"
2025-11-25 19:41:49,110794.69999999779,110793.84999999778,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6742.75 for 1 units
2025-11-25 18:58:21,110795.54999999779,110794.69999999779,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6731.25 for 1 units. Position AVG Price was 6739.500000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 18:58:21,110754.29999999779,110795.54999999779,41.25,USD,"Close short position for symbol CME_MINI:MES1! at price 6731.25 for 1 units. Position AVG Price was 6739.500000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 18:57:38,110755.1499999978,110754.29999999779,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 57.17 for 1 units
2025-11-25 18:55:46,110755.9999999978,110755.1499999978,-0.8500000000058208,USD,"Commission for: Close long position for symbol NYMEX:CL1! at price 57.18 for 1 units. Position AVG Price was 57.200000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 18:55:46,110775.9999999978,110755.9999999978,-20,USD,"Close long position for symbol NYMEX:CL1! at price 57.18 for 1 units. Position AVG Price was 57.200000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 18:46:00,110776.84999999781,110775.9999999978,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6739.50 for 1 units
2025-11-25 18:38:20,110779.39999999781,110776.84999999781,-2.5500000000029104,USD,"Commission for: Close short position for symbol CBOT_MINI:MYM1! at price 46791 for 3 units. Position AVG Price was 46778.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-25 18:38:20,110798.89999999781,110779.39999999781,-19.5,USD,"Close short position for symbol CBOT_MINI:MYM1! at price 46791 for 3 units. Position AVG Price was 46778.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-25 18:37:34,110800.59999999782,110799.74999999782,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 46777 for 1 units
2025-11-25 18:37:34,110799.74999999782,110798.89999999781,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 46777 for 1 units
2025-11-25 18:37:30,110801.44999999783,110800.59999999782,-0.8500000000058208,USD,Commission for: Enter position for symbol CBOT_MINI:MYM1! at price 46780 for 1 units
2025-11-25 18:34:48,110809.94999999783,110801.44999999783,-8.5,USD,Commission for: Enter position for symbol NYMEX:MCL1! at price 57.35 for 10 units
2025-11-25 18:27:36,110810.79999999783,110809.94999999783,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MNQ1! at price 24718.75 for 1 units. Position AVG Price was 24653.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 18:27:36,110680.29999999783,110810.79999999783,130.5,USD,"Close long position for symbol CME_MINI:MNQ1! at price 24718.75 for 1 units. Position AVG Price was 24653.500000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 18:27:06,110681.14999999784,110680.29999999783,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 57.20 for 1 units
2025-11-25 18:11:54,110681.99999999785,110681.14999999784,-0.8500000000058208,USD,"Commission for: Close long position for symbol NYMEX:CL1! at price 57.23 for 1 units. Position AVG Price was 57.200000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 18:11:54,110651.99999999785,110681.99999999785,30,USD,"Close long position for symbol NYMEX:CL1! at price 57.23 for 1 units. Position AVG Price was 57.200000, currency: USD, rate: 1.000000, point value: 1000.000000"
2025-11-25 18:04:24,110652.84999999785,110651.99999999785,-0.8500000000058208,USD,Commission for: Enter position for symbol NYMEX:CL1! at price 57.20 for 1 units
2025-11-25 18:03:20,110654.54999999785,110652.84999999785,-1.6999999999970896,USD,"Commission for: Close long position for symbol CME_MINI:MES1! at price 6694.25 for 2 units. Position AVG Price was 6698.125000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 18:03:20,110693.29999999785,110654.54999999785,-38.75,USD,"Close long position for symbol CME_MINI:MES1! at price 6694.25 for 2 units. Position AVG Price was 6698.125000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 18:02:37,110694.14999999786,110693.29999999785,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6699.50 for 1 units
2025-11-25 17:52:46,110694.99999999786,110694.14999999786,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6696.75 for 1 units
2025-11-25 17:50:59,110695.84999999787,110694.99999999786,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 24653.50 for 1 units
2025-11-25 17:17:12,110696.69999999787,110695.84999999787,-0.8500000000058208,USD,"Commission for: Close long position for symbol CME_MINI:MNQ1! at price 24852.50 for 1 units. Position AVG Price was 24863.750000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 17:17:12,110719.19999999787,110696.69999999787,-22.5,USD,"Close long position for symbol CME_MINI:MNQ1! at price 24852.50 for 1 units. Position AVG Price was 24863.750000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 17:13:31,110720.04999999788,110719.19999999787,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 24863.75 for 1 units
2025-11-25 15:43:04,110720.89999999788,110720.04999999788,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:MNQ1! at price 24925.75 for 1 units. Position AVG Price was 24913.750000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 15:43:04,110744.89999999788,110720.89999999788,-24,USD,"Close short position for symbol CME_MINI:MNQ1! at price 24925.75 for 1 units. Position AVG Price was 24913.750000, currency: USD, rate: 1.000000, point value: 2.000000"
2025-11-25 15:42:58,110745.74999999789,110744.89999999788,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:ES1! at price 6721.00 for 1 units. Position AVG Price was 6714.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-25 15:42:58,111070.74999999789,110745.74999999789,-325,USD,"Close short position for symbol CME_MINI:ES1! at price 6721.00 for 1 units. Position AVG Price was 6714.500000, currency: USD, rate: 1.000000, point value: 50.000000"
2025-11-25 15:36:05,111072.44999999789,111070.74999999789,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6715.00 for 2 units. Position AVG Price was 6718.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 15:36:05,111042.44999999789,111072.44999999789,30,USD,"Close short position for symbol CME_MINI:MES1! at price 6715.00 for 2 units. Position AVG Price was 6718.000000, currency: USD, rate: 1.000000, point value: 5.000000"
2025-11-25 15:35:57,111043.2999999979,111042.44999999789,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:ES1! at price 6714.50 for 1 units
2025-11-25 15:31:56,111044.1499999979,111043.2999999979,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MNQ1! at price 24913.75 for 1 units
2025-11-25 15:31:53,111044.9999999979,111044.1499999979,-0.8500000000058208,USD,"Commission for: Close short position for symbol CME_MINI:NQ1! at price 24915.50 for 1 units. Position AVG Price was 24913.250000, currency: USD, rate: 1.000000, point value: 20.000000"
2025-11-25 15:31:53,111089.9999999979,111044.9999999979,-45,USD,"Close short position for symbol CME_MINI:NQ1! at price 24915.50 for 1 units. Position AVG Price was 24913.250000, currency: USD, rate: 1.000000, point value: 20.000000"
2025-11-25 15:31:42,111091.69999999792,111090.84999999791,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6718.00 for 1 units
2025-11-25 15:31:42,111090.84999999791,111089.9999999979,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:MES1! at price 6718.00 for 1 units
2025-11-25 15:31:40,111092.54999999792,111091.69999999792,-0.8500000000058208,USD,Commission for: Enter position for symbol CME_MINI:NQ1! at price 24913.25 for 1 units
2025-11-25 15:30:04,111095.09999999792,111092.54999999792,-2.5500000000029104,USD,"Commission for: Close short position for symbol CBOT_MINI:MYM1! at price 46479 for 3 units. Position AVG Price was 46481.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-25 15:30:04,111092.09999999792,111095.09999999792,3,USD,"Close short position for symbol CBOT_MINI:MYM1! at price 46479 for 3 units. Position AVG Price was 46481.000000, currency: USD, rate: 1.000000, point value: 0.500000"
2025-11-25 15:27:59,111093.79999999792,111092.09999999792,-1.6999999999970896,USD,"Commission for: Close short position for symbol CME_MINI:MES1! at price 6719.00 for 2 units. Position AVG Price was 6717.000000, currency: USD, rate: 1.000000, point value: 5.000000"
